Time,vel,cur,tar_vel,identification_angle
1745830150.295881982,-0.0176261,2970,-0.02,1.5708
1745830150.298382596,-0.0217734,3004,-0.02,1.5708
1745830150.300888588,-0.0228102,3048,-0.02,1.5708
1745830150.303379815,-0.0238471,2997,-0.02,1.5708
1745830150.305902545,-0.0228102,2975,-0.02,1.5708
1745830150.308381634,-0.0228102,2997,-0.02,1.5708
1745830150.310880810,-0.0217734,2985,-0.02,1.5708
1745830150.313380932,-0.0196998,2947,-0.02,1.5708
1745830150.315893035,-0.0186629,2922,-0.02,1.5708
1745830150.318378547,-0.0207366,3009,-0.02,1.5708
1745830150.320877454,-0.0217734,3004,-0.02,1.5708
1745830150.323405862,-0.0228102,2994,-0.02,1.5708
1745830150.325881649,-0.0238471,3060,-0.02,1.5708
1745830150.328388132,-0.0259207,3031,-0.02,1.5708
1745830150.330896450,-0.0248839,3039,-0.02,1.5708
1745830150.333392453,-0.0248839,3117,-0.02,1.5708
1745830150.335890646,-0.0269576,3136,-0.02,1.5708
1745830150.338377188,-0.0269576,3156,-0.02,1.5708
1745830150.340877751,-0.0259207,3112,-0.02,1.5708
1745830150.343421732,-0.0217734,3148,-0.02,1.5708
1745830150.345894505,-0.0217734,3164,-0.02,1.5708
1745830150.348382080,-0.0248839,3197,-0.02,1.5708
1745830150.350879409,-0.0248839,3197,-0.02,1.5708
1745830150.353398452,-0.0248839,3197,-0.02,1.5708
1745830150.355889463,-0.0145156,3074,-0.02,1.5708
1745830150.358378144,-0.0145156,3074,-0.02,1.5708
1745830150.360875756,-0.012442,3065,-0.02,1.5708
1745830150.363396919,-0.0155524,3083,-0.02,1.5708
1745830150.365877531,-0.0196998,3108,-0.02,1.5708
1745830150.368384594,-0.0196998,3108,-0.02,1.5708
1745830150.370883584,-0.0279944,3145,-0.02,1.5708
1745830150.373384065,-0.0228102,3103,-0.02,1.5708
1745830150.375899674,-0.0217734,3026,-0.02,1.5708
1745830150.378393643,-0.0217734,3026,-0.02,1.5708
1745830150.380898513,-0.0165893,2975,-0.02,1.5708
1745830150.383376775,-0.0155524,3000,-0.02,1.5708
1745830150.385877552,-0.0176261,3012,-0.02,1.5708
1745830150.388393043,-0.0207366,3023,-0.02,1.5708
1745830150.390887059,-0.0228102,3059,-0.02,1.5708
1745830150.393379876,-0.0228102,3059,-0.02,1.5708
1745830150.395879932,-0.0248839,3074,-0.02,1.5708
1745830150.398391239,-0.0259207,3132,-0.02,1.5708
1745830150.400878393,-0.0238471,3155,-0.02,1.5708
1745830150.403376532,-0.0207366,3117,-0.02,1.5708
1745830150.405899956,-0.0207366,3073,-0.02,1.5708
1745830150.408377028,-0.0186629,3141,-0.02,1.5708
1745830150.410893061,-0.0186629,3151,-0.02,1.5708
1745830150.413385589,-0.0196998,3140,-0.02,1.5708
1745830150.415891832,-0.0196998,3074,-0.02,1.5708
1745830150.418385371,-0.0186629,3106,-0.02,1.5708
1745830150.420878204,-0.0186629,3147,-0.02,1.5708
1745830150.423400026,-0.0186629,3139,-0.02,1.5708
1745830150.425904148,-0.0145156,3084,-0.02,1.5708
1745830150.428396243,-0.0134788,3034,-0.02,1.5708
1745830150.430887090,-0.0134788,3034,-0.02,1.5708
1745830150.433377467,-0.0165893,3074,-0.02,1.5708
1745830150.435886608,-0.0186629,3037,-0.02,1.5708
1745830150.438384555,-0.0196998,3048,-0.02,1.5708
1745830150.440895042,-0.0186629,3025,-0.02,1.5708
1745830150.443434383,-0.0176261,3031,-0.02,1.5708
1745830150.445896124,-0.0176261,3013,-0.02,1.5708
1745830150.448399009,-0.0176261,2968,-0.02,1.5708
1745830150.450902538,-0.0176261,2965,-0.02,1.5708
1745830150.453393111,-0.0186629,3038,-0.02,1.5708
1745830150.455890638,-0.0186629,3038,-0.02,1.5708
1745830150.458379678,-0.0207366,3023,-0.02,1.5708
1745830150.460892845,-0.0207366,3023,-0.02,1.5708
1745830150.463421306,-0.0217734,3088,-0.02,1.5708
1745830150.465876942,-0.0217734,3087,-0.02,1.5708
1745830150.468395526,-0.0238471,3100,-0.02,1.5708
1745830150.470892227,-0.0248839,3143,-0.02,1.5708
1745830150.473383518,-0.0248839,3144,-0.02,1.5708
1745830150.475900572,-0.0248839,3144,-0.02,1.5708
1745830150.478376464,-0.0228102,3201,-0.02,1.5708
1745830150.480894460,-0.0248839,3184,-0.02,1.5708
1745830150.483426927,-0.0248839,3184,-0.02,1.5708
1745830150.485864392,-0.0196998,3202,-0.02,1.5708
1745830150.488379364,-0.0196998,3182,-0.02,1.5708
1745830150.490904686,-0.0186629,3197,-0.02,1.5708
1745830150.493386785,-0.0196998,3194,-0.02,1.5708
1745830150.495874013,-0.0196998,3194,-0.02,1.5708
1745830150.498389198,-0.0196998,3194,-0.02,1.5708
1745830150.500892227,-0.0196998,3206,-0.02,1.5708
1745830150.503408709,-0.0196998,3206,-0.02,1.5708
1745830150.505876918,-0.0186629,3204,-0.02,1.5708
1745830150.508402808,-0.0196998,3221,-0.02,1.5708
1745830150.510877424,-0.0207366,3206,-0.02,1.5708
1745830150.513382594,-0.0207366,3206,-0.02,1.5708
1745830150.515874056,-0.0165893,3097,-0.02,1.5708
1745830150.518392092,-0.0165893,3097,-0.02,1.5708
1745830150.520887297,-0.0186629,3147,-0.02,1.5708
1745830150.523403138,-0.0186629,3186,-0.02,1.5708
1745830150.525880289,-0.0228102,3198,-0.02,1.5708
1745830150.528392793,-0.0228102,3204,-0.02,1.5708
1745830150.530879160,-0.0228102,3204,-0.02,1.5708
1745830150.533381465,-0.0217734,3218,-0.02,1.5708
1745830150.535892539,-0.0217734,3307,-0.02,1.5708
1745830150.538388877,-0.0217734,3307,-0.02,1.5708
1745830150.540880022,-0.0248839,3295,-0.02,1.5708
1745830150.543398735,-0.0259207,3327,-0.02,1.5708
1745830150.545907241,-0.0238471,3369,-0.02,1.5708
1745830150.548397103,-0.0217734,3287,-0.02,1.5708
1745830150.550880467,-0.0176261,3297,-0.02,1.5708
1745830150.553381661,-0.0155524,3291,-0.02,1.5708
1745830150.555896332,-0.0155524,3334,-0.02,1.5708
1745830150.558388119,-0.0155524,3334,-0.02,1.5708
1745830150.560896483,-0.0176261,3316,-0.02,1.5708
1745830150.563419952,-0.012442,3243,-0.02,1.5708
1745830150.565897486,-0.0145156,3205,-0.02,1.5708
1745830150.568397131,-0.0134788,3210,-0.02,1.5708
1745830150.570893288,-0.0134788,3210,-0.02,1.5708
1745830150.573378973,-0.012442,3170,-0.02,1.5708
1745830150.575894082,-0.0134788,3218,-0.02,1.5708
1745830150.578392287,-0.0134788,3139,-0.02,1.5708
1745830150.580882490,-0.0145156,3187,-0.02,1.5708
1745830150.583377403,-0.0155524,3178,-0.02,1.5708
1745830150.585908998,-0.0155524,3178,-0.02,1.5708
1745830150.588393032,-0.0145156,3151,-0.02,1.5708
1745830150.590882907,-0.0134788,3093,-0.02,1.5708
1745830150.593401310,-0.012442,3119,-0.02,1.5708
1745830150.595892488,-0.0165893,3091,-0.02,1.5708
1745830150.598400879,-0.0165893,3109,-0.02,1.5708
1745830150.600879919,-0.0176261,3082,-0.02,1.5708
1745830150.603421747,-0.0176261,3043,-0.02,1.5708
1745830150.605899625,-0.0176261,3096,-0.02,1.5708
1745830150.608392325,-0.0176261,3096,-0.02,1.5708
1745830150.610894687,-0.0228102,3174,-0.02,1.5708
1745830150.613383469,-0.0238471,3181,-0.02,1.5708
1745830150.615892803,-0.0217734,3218,-0.02,1.5708
1745830150.618401163,-0.0217734,3212,-0.02,1.5708
1745830150.620897968,-0.0217734,3244,-0.02,1.5708
1745830150.623407196,-0.0196998,3180,-0.02,1.5708
1745830150.625887082,-0.0165893,3134,-0.02,1.5708
1745830150.628401581,-0.0176261,3157,-0.02,1.5708
1745830150.630881184,-0.0176261,3157,-0.02,1.5708
1745830150.633402368,-0.0155524,3158,-0.02,1.5708
1745830150.635871306,-0.0165893,3118,-0.02,1.5708
1745830150.638400251,-0.0145156,3078,-0.02,1.5708
1745830150.640893967,-0.0114051,3114,-0.02,1.5708
1745830150.643405030,-0.0103683,3081,-0.02,1.5708
1745830150.645891698,-0.0103683,3100,-0.02,1.5708
1745830150.648394210,-0.012442,3053,-0.02,1.5708
1745830150.650897010,-0.0114051,3053,-0.02,1.5708
1745830150.653384946,-0.0103683,2980,-0.02,1.5708
1745830150.655862954,-0.0103683,2986,-0.02,1.5708
1745830150.658397130,-0.0103683,2986,-0.02,1.5708
1745830150.660886487,-0.0114051,2984,-0.02,1.5708
1745830150.663401803,-0.0103683,2949,-0.02,1.5708
1745830150.665885131,-0.0103683,2874,-0.02,1.5708
1745830150.668397571,-0.00933146,2907,-0.02,1.5708
1745830150.670882794,-0.00933146,2907,-0.02,1.5708
1745830150.673393283,-0.0103683,2886,-0.02,1.5708
1745830150.675881904,-0.012442,2910,-0.02,1.5708
1745830150.678382144,-0.0145156,2909,-0.02,1.5708
1745830150.680860615,-0.0145156,2909,-0.02,1.5708
1745830150.683379846,-0.0176261,2976,-0.02,1.5708
1745830150.685847545,-0.0217734,2980,-0.02,1.5708
1745830150.688387265,-0.0217734,2980,-0.02,1.5708
1745830150.690754987,-0.0217734,2962,-0.02,1.5708
1745830150.693416994,-0.0217734,2962,-0.02,1.5708
1745830150.695892374,-0.0165893,2912,-0.02,1.5708
1745830150.698457624,-0.0165893,2912,-0.02,1.5708
1745830150.700969248,-0.0186629,2972,-0.02,1.5708
1745830150.703480250,-0.0217734,2908,-0.02,1.5708
1745830150.705970398,-0.0217734,2908,-0.02,1.5708
1745830150.708465832,-0.0217734,3005,-0.02,1.5708
1745830150.710959439,-0.0228102,3031,-0.02,1.5708
1745830150.713391588,-0.0228102,3031,-0.02,1.5708
1745830150.715885491,-0.0228102,3010,-0.02,1.5708
1745830150.718381466,-0.0176261,3014,-0.02,1.5708
1745830150.720900312,-0.0165893,2989,-0.02,1.5708
1745830150.723412530,-0.0176261,2998,-0.02,1.5708
1745830150.725891536,-0.0165893,3025,-0.02,1.5708
1745830150.728391840,-0.0165893,2959,-0.02,1.5708
1745830150.730876205,-0.0165893,2988,-0.02,1.5708
1745830150.733396975,-0.0145156,2964,-0.02,1.5708
1745830150.735873246,-0.012442,2945,-0.02,1.5708
1745830150.738377864,-0.012442,2942,-0.02,1.5708
1745830150.740876481,-0.0134788,2885,-0.02,1.5708
1745830150.743378311,-0.012442,2908,-0.02,1.5708
1745830150.745850137,-0.0114051,2884,-0.02,1.5708
1745830150.748385012,-0.0114051,2843,-0.02,1.5708
1745830150.750889783,-0.0114051,2843,-0.02,1.5708
1745830150.753393668,-0.0114051,2837,-0.02,1.5708
1745830150.755888563,-0.012442,2807,-0.02,1.5708
1745830150.758377626,-0.0134788,2862,-0.02,1.5708
1745830150.760892552,-0.0155524,2857,-0.02,1.5708
1745830150.763417728,-0.0165893,2865,-0.02,1.5708
1745830150.765886223,-0.0165893,2865,-0.02,1.5708
1745830150.768375488,-0.0186629,2891,-0.02,1.5708
1745830150.770879767,-0.0196998,2903,-0.02,1.5708
1745830150.773380081,-0.0186629,2878,-0.02,1.5708
1745830150.775897116,-0.0186629,2803,-0.02,1.5708
1745830150.778397902,-0.0176261,2854,-0.02,1.5708
1745830150.780876758,-0.0176261,2854,-0.02,1.5708
1745830150.783411736,-0.0207366,2891,-0.02,1.5708
1745830150.785882671,-0.0217734,2953,-0.02,1.5708
1745830150.788399074,-0.0248839,2957,-0.02,1.5708
1745830150.790904065,-0.0259207,3024,-0.02,1.5708
1745830150.793388684,-0.0259207,3024,-0.02,1.5708
1745830150.795874441,-0.0259207,3049,-0.02,1.5708
1745830150.798380172,-0.0259207,3049,-0.02,1.5708
1745830150.800902723,-0.0259207,3049,-0.02,1.5708
1745830150.803422241,-0.0228102,3029,-0.02,1.5708
1745830150.805884929,-0.0228102,3029,-0.02,1.5708
1745830150.808381268,-0.0217734,3075,-0.02,1.5708
1745830150.810898999,-0.0207366,3051,-0.02,1.5708
1745830150.813381623,-0.0186629,3034,-0.02,1.5708
1745830150.815886926,-0.0165893,3024,-0.02,1.5708
1745830150.818396468,-0.0155524,2970,-0.02,1.5708
1745830150.820901946,-0.0155524,3008,-0.02,1.5708
1745830150.823380283,-0.0155524,3008,-0.02,1.5708
1745830150.825885952,-0.0165893,3025,-0.02,1.5708
1745830150.828385169,-0.0176261,2971,-0.02,1.5708
1745830150.830902568,-0.0155524,2905,-0.02,1.5708
1745830150.833380499,-0.012442,2867,-0.02,1.5708
1745830150.835902151,-0.0114051,2874,-0.02,1.5708
1745830150.838386422,-0.0145156,2847,-0.02,1.5708
1745830150.840891673,-0.0145156,2873,-0.02,1.5708
1745830150.843375221,-0.0145156,2858,-0.02,1.5708
1745830150.845887660,-0.0145156,2858,-0.02,1.5708
1745830150.848387505,-0.0155524,2807,-0.02,1.5708
1745830150.850894411,-0.0165893,2819,-0.02,1.5708
1745830150.853389600,-0.0186629,2809,-0.02,1.5708
1745830150.855901764,-0.0165893,2795,-0.02,1.5708
1745830150.858392536,-0.0176261,2799,-0.02,1.5708
1745830150.860883683,-0.0176261,2799,-0.02,1.5708
1745830150.863398477,-0.0176261,2780,-0.02,1.5708
1745830150.865886101,-0.0176261,2838,-0.02,1.5708
1745830150.868381350,-0.0176261,2838,-0.02,1.5708
1745830150.870896207,-0.0186629,2829,-0.02,1.5708
1745830150.873399452,-0.0207366,2894,-0.02,1.5708
1745830150.875891268,-0.0196998,2819,-0.02,1.5708
1745830150.878378804,-0.0196998,2821,-0.02,1.5708
1745830150.880894186,-0.0196998,2821,-0.02,1.5708
1745830150.883403787,-0.0196998,2821,-0.02,1.5708
1745830150.885863386,-0.0155524,2790,-0.02,1.5708
1745830150.888397645,-0.0145156,2861,-0.02,1.5708
1745830150.890872926,-0.0145156,2861,-0.02,1.5708
1745830150.893387730,-0.0155524,2801,-0.02,1.5708
1745830150.895890582,-0.0155524,2743,-0.02,1.5708
1745830150.898381139,-0.0145156,2744,-0.02,1.5708
1745830150.900889299,-0.0134788,2759,-0.02,1.5708
1745830150.903413433,-0.0134788,2759,-0.02,1.5708
1745830150.905880331,-0.0134788,2759,-0.02,1.5708
1745830150.908384997,-0.0145156,2733,-0.02,1.5708
1745830150.910948345,-0.0145156,2733,-0.02,1.5708
1745830150.913471767,-0.0114051,2680,-0.02,1.5708
1745830150.915893064,-0.012442,2666,-0.02,1.5708
1745830150.918472254,-0.0134788,2690,-0.02,1.5708
1745830150.920958638,-0.0155524,2696,-0.02,1.5708
1745830150.923482888,-0.0155524,2695,-0.02,1.5708
1745830150.925981412,-0.0155524,2659,-0.02,1.5708
1745830150.928412503,-0.0155524,2659,-0.02,1.5708
1745830150.930894877,-0.0186629,2743,-0.02,1.5708
1745830150.933387649,-0.0196998,2680,-0.02,1.5708
1745830150.935889699,-0.0176261,2671,-0.02,1.5708
1745830150.938396868,-0.0145156,2669,-0.02,1.5708
1745830150.940902662,-0.0145156,2669,-0.02,1.5708
1745830150.943407568,-0.0186629,2672,-0.02,1.5708
1745830150.945893087,-0.0196998,2699,-0.02,1.5708
1745830150.948380987,-0.0196998,2699,-0.02,1.5708
1745830150.950875835,-0.0196998,2694,-0.02,1.5708
1745830150.953378567,-0.0196998,2703,-0.02,1.5708
1745830150.955889828,-0.0207366,2750,-0.02,1.5708
1745830150.958381674,-0.0217734,2762,-0.02,1.5708
1745830150.960895801,-0.0217734,2752,-0.02,1.5708
1745830150.963416338,-0.0207366,2755,-0.02,1.5708
1745830150.965879605,-0.0207366,2762,-0.02,1.5708
1745830150.968407594,-0.0207366,2762,-0.02,1.5708
1745830150.970895052,-0.0196998,2764,-0.02,1.5708
1745830150.973377670,-0.0196998,2764,-0.02,1.5708
1745830150.975899714,-0.0165893,2679,-0.02,1.5708
1745830150.978381916,-0.0165893,2679,-0.02,1.5708
1745830150.980888054,-0.0165893,2717,-0.02,1.5708
1745830150.983398836,-0.0186629,2778,-0.02,1.5708
1745830150.985889979,-0.0186629,2752,-0.02,1.5708
1745830150.988396866,-0.0165893,2768,-0.02,1.5708
1745830150.990877258,-0.0165893,2768,-0.02,1.5708
1745830150.993381706,-0.0155524,2711,-0.02,1.5708
1745830150.995889635,-0.0145156,2690,-0.02,1.5708
1745830150.998378098,-0.0155524,2708,-0.02,1.5708
1745830151.000891514,-0.0155524,2708,-0.02,1.5708
1745830151.003409576,-0.0134788,2660,-0.02,1.5708
1745830151.005903746,-0.0145156,2702,-0.02,1.5708
1745830151.008377817,-0.0145156,2702,-0.02,1.5708
1745830151.010896772,-0.0165893,2606,-0.02,1.5708
1745830151.013378535,-0.0145156,2633,-0.02,1.5708
1745830151.015880023,-0.0145156,2633,-0.02,1.5708
1745830151.018377383,-0.0165893,2631,-0.02,1.5708
1745830151.020881695,-0.0196998,2650,-0.02,1.5708
1745830151.023378288,-0.0196998,2661,-0.02,1.5708
1745830151.025880537,-0.0207366,2680,-0.02,1.5708
1745830151.028388354,-0.0217734,2656,-0.02,1.5708
1745830151.030880685,-0.0207366,2651,-0.02,1.5708
1745830151.033377735,-0.0186629,2634,-0.02,1.5708
1745830151.035881354,-0.0186629,2666,-0.02,1.5708
1745830151.038400994,-0.0217734,2740,-0.02,1.5708
1745830151.040894842,-0.0217734,2737,-0.02,1.5708
1745830151.043379244,-0.0238471,2755,-0.02,1.5708
1745830151.045885342,-0.0259207,2830,-0.02,1.5708
1745830151.048395029,-0.0259207,2836,-0.02,1.5708
1745830151.050896604,-0.0259207,2836,-0.02,1.5708
1745830151.053377449,-0.0228102,2788,-0.02,1.5708
1745830151.055873055,-0.0207366,2811,-0.02,1.5708
1745830151.058400648,-0.0207366,2811,-0.02,1.5708
1745830151.060878232,-0.0207366,2800,-0.02,1.5708
1745830151.063342708,-0.0186629,2776,-0.02,1.5708
1745830151.065890667,-0.0176261,2816,-0.02,1.5708
1745830151.068390463,-0.0186629,2874,-0.02,1.5708
1745830151.070884993,-0.0196998,2825,-0.02,1.5708
1745830151.073379832,-0.0196998,2825,-0.02,1.5708
1745830151.075882691,-0.0186629,2850,-0.02,1.5708
1745830151.078391435,-0.0176261,2772,-0.02,1.5708
1745830151.080893769,-0.0176261,2787,-0.02,1.5708
1745830151.083377351,-0.0176261,2787,-0.02,1.5708
1745830151.085900122,-0.0165893,2790,-0.02,1.5708
1745830151.088396408,-0.0176261,2736,-0.02,1.5708
1745830151.090897329,-0.0176261,2683,-0.02,1.5708
1745830151.093380852,-0.0145156,2724,-0.02,1.5708
1745830151.095894803,-0.0145156,2737,-0.02,1.5708
1745830151.098379990,-0.0145156,2737,-0.02,1.5708
1745830151.100877454,-0.0186629,2661,-0.02,1.5708
1745830151.103416650,-0.0186629,2663,-0.02,1.5708
1745830151.105898171,-0.0176261,2712,-0.02,1.5708
1745830151.108392181,-0.0207366,2731,-0.02,1.5708
1745830151.110883692,-0.0207366,2727,-0.02,1.5708
1745830151.113373624,-0.0207366,2701,-0.02,1.5708
1745830151.115886883,-0.0207366,2735,-0.02,1.5708
1745830151.118384038,-0.0217734,2750,-0.02,1.5708
1745830151.120882241,-0.0228102,2792,-0.02,1.5708
1745830151.123408482,-0.0217734,2779,-0.02,1.5708
1745830151.125875935,-0.0228102,2784,-0.02,1.5708
1745830151.128407256,-0.0228102,2751,-0.02,1.5708
1745830151.130891092,-0.0145156,2669,-0.02,1.5708
1745830151.133405544,-0.0145156,2669,-0.02,1.5708
1745830151.135889678,-0.0103683,2661,-0.02,1.5708
1745830151.138377571,-0.012442,2588,-0.02,1.5708
1745830151.140900046,-0.012442,2597,-0.02,1.5708
1745830151.143375659,-0.0134788,2641,-0.02,1.5708
1745830151.145902569,-0.0134788,2560,-0.02,1.5708
1745830151.148402337,-0.0134788,2560,-0.02,1.5708
1745830151.150896136,-0.0134788,2611,-0.02,1.5708
1745830151.153376090,-0.0165893,2614,-0.02,1.5708
1745830151.155888541,-0.0165893,2579,-0.02,1.5708
1745830151.158404656,-0.0145156,2548,-0.02,1.5708
1745830151.160893466,-0.012442,2511,-0.02,1.5708
1745830151.163377919,-0.0114051,2528,-0.02,1.5708
1745830151.165881841,-0.012442,2476,-0.02,1.5708
1745830151.168395691,-0.0134788,2553,-0.02,1.5708
1745830151.170877362,-0.0134788,2553,-0.02,1.5708
1745830151.173378178,-0.0165893,2528,-0.02,1.5708
1745830151.175885214,-0.0186629,2545,-0.02,1.5708
1745830151.178385346,-0.0186629,2545,-0.02,1.5708
1745830151.180879038,-0.0207366,2545,-0.02,1.5708
1745830151.183410576,-0.0207366,2545,-0.02,1.5708
1745830151.185892991,-0.0228102,2551,-0.02,1.5708
1745830151.188398052,-0.0238471,2590,-0.02,1.5708
1745830151.190877588,-0.0217734,2598,-0.02,1.5708
1745830151.193375684,-0.0217734,2598,-0.02,1.5708
1745830151.195887736,-0.0217734,2598,-0.02,1.5708
1745830151.198389975,-0.0217734,2649,-0.02,1.5708
1745830151.200893027,-0.0217734,2649,-0.02,1.5708
1745830151.203418313,-0.0196998,2641,-0.02,1.5708
1745830151.205895462,-0.0186629,2638,-0.02,1.5708
1745830151.208389386,-0.0176261,2645,-0.02,1.5708
1745830151.210894723,-0.0176261,2645,-0.02,1.5708
1745830151.213404000,-0.0186629,2630,-0.02,1.5708
1745830151.215889472,-0.0165893,2590,-0.02,1.5708
1745830151.218395500,-0.0145156,2585,-0.02,1.5708
1745830151.220880132,-0.0155524,2571,-0.02,1.5708
1745830151.223401875,-0.0165893,2593,-0.02,1.5708
1745830151.225877605,-0.0165893,2593,-0.02,1.5708
1745830151.228398194,-0.0134788,2536,-0.02,1.5708
1745830151.230880744,-0.0134788,2507,-0.02,1.5708
1745830151.233383539,-0.0155524,2568,-0.02,1.5708
1745830151.235885319,-0.0165893,2552,-0.02,1.5708
1745830151.238402325,-0.0145156,2515,-0.02,1.5708
1745830151.240885965,-0.012442,2487,-0.02,1.5708
1745830151.243378447,-0.012442,2485,-0.02,1.5708
1745830151.245874374,-0.0155524,2527,-0.02,1.5708
1745830151.248406949,-0.0196998,2544,-0.02,1.5708
1745830151.250897246,-0.0207366,2548,-0.02,1.5708
1745830151.253376745,-0.0217734,2558,-0.02,1.5708
1745830151.255882954,-0.0217734,2558,-0.02,1.5708
1745830151.258401038,-0.0196998,2517,-0.02,1.5708
1745830151.260886373,-0.0176261,2538,-0.02,1.5708
1745830151.263377270,-0.0155524,2494,-0.02,1.5708
1745830151.265894861,-0.0155524,2494,-0.02,1.5708
1745830151.268396295,-0.0217734,2577,-0.02,1.5708
1745830151.270876176,-0.0238471,2558,-0.02,1.5708
1745830151.273378721,-0.0259207,2558,-0.02,1.5708
1745830151.275889887,-0.0259207,2558,-0.02,1.5708
1745830151.278382910,-0.0259207,2659,-0.02,1.5708
1745830151.280877041,-0.0269576,2668,-0.02,1.5708
1745830151.283379982,-0.0228102,2681,-0.02,1.5708
1745830151.285890711,-0.0228102,2681,-0.02,1.5708
1745830151.288401722,-0.0196998,2623,-0.02,1.5708
1745830151.290878456,-0.0176261,2624,-0.02,1.5708
1745830151.293378183,-0.0176261,2624,-0.02,1.5708
1745830151.295879811,-0.0155524,2631,-0.02,1.5708
1745830151.298391166,-0.0165893,2581,-0.02,1.5708
1745830151.300878848,-0.0165893,2581,-0.02,1.5708
1745830151.303423203,-0.0207366,2659,-0.02,1.5708
1745830151.305893030,-0.0196998,2649,-0.02,1.5708
1745830151.308380460,-0.0176261,2616,-0.02,1.5708
1745830151.310896221,-0.0176261,2616,-0.02,1.5708
1745830151.313402528,-0.0165893,2644,-0.02,1.5708
1745830151.315896369,-0.0165893,2583,-0.02,1.5708
1745830151.318380767,-0.0207366,2639,-0.02,1.5708
1745830151.320885400,-0.0207366,2639,-0.02,1.5708
1745830151.323408254,-0.0207366,2639,-0.02,1.5708
1745830151.325883345,-0.0176261,2596,-0.02,1.5708
1745830151.328388855,-0.0176261,2598,-0.02,1.5708
1745830151.330894216,-0.0176261,2598,-0.02,1.5708
1745830151.333378476,-0.0217734,2604,-0.02,1.5708
1745830151.335877009,-0.0228102,2650,-0.02,1.5708
1745830151.338399658,-0.0217734,2591,-0.02,1.5708
1745830151.340900450,-0.0259207,2623,-0.02,1.5708
1745830151.343378664,-0.0259207,2623,-0.02,1.5708
1745830151.345898982,-0.0217734,2653,-0.02,1.5708
1745830151.348391262,-0.0217734,2633,-0.02,1.5708
1745830151.350898990,-0.0217734,2704,-0.02,1.5708
